geneID,symbol,entity,5_R1,5_R2,10_R1,10_R2,20_R1,20_R2
gene-AUO97_RS04325,rplR,host,1944.9965147594412,1573.7408209524772,653.1810871277414,592.1696673474727,474.2984282224157,429.7989205220885
gene-AUO97_RS09850,gene-AUO97_RS09850,host,47.73096853830188,36.25531357345477,16.03279877133012,14.009001364087274,5.292358976904825,4.717242856920794
gene-AUO97_RS05115,gene-AUO97_RS05115,host,11.056854967283082,6.299322407131495,2.0356525484419477,1.563297815935316,1.0249583961045206,1.162254797860294
gene-AUO97_RS01805,gene-AUO97_RS01805,host,0.0282726303485149,0.0274927397901608,0.0254277499893346,0.0199869408639989,0.0259036709029737,0.0323862208194979
gene-AUO97_RS02185,gene-AUO97_RS02185,host,0.0448699234680885,0.0436322024200123,0.0403549716429926,0.0317201652578444,0.0411102793277964,0.0513983747418753
gene-AUO97_RS07385,gene-AUO97_RS07385,host,22.313120798243947,17.111598235778178,5.116387907428469,5.480249083284134,2.241494246008389,2.3297406934196316
gene-AUO97_RS08615,gene-AUO97_RS08615,host,2.9226980740026014,2.5237639108638765,0.8621831177818288,1.041344918939489,0.4070264575640265,0.6160214491742487
gene-AUO97_RS15675,gene-AUO97_RS15675,host,0.0688377086746451,0.0669388447064785,0.0619110434522931,0.048663856016693,0.0630698074159361,0.0788534072126907
gene-AUO97_RS09285,gene-AUO97_RS09285,host,19.32146554012141,13.638345324577475,6.086458245234728,5.477483050232912,4.40316558145416,3.932203094190375
gene-AUO97_RS08765,gene-AUO97_RS08765,host,10.386710851855437,7.825621872733011,2.329130787967802,1.909506129177627,1.1991186751668057,0.8612456310391123
gene-AUO97_RS17450,gene-AUO97_RS17450,host,15.60210008747175,12.660540133270947,5.322546502621899,3.879407007311328,2.267451425837004,4.31397038488847
gene-AUO97_RS17290,gene-AUO97_RS17290,host,3.711236651619744,2.6201337700934912,1.2345289260876982,0.9703751472686456,0.5123698574936828,0.2911788660835598
gene-AUO97_RS14065,gene-AUO97_RS14065,host,1.5510379397302356,0.5758784578946662,0.9891588850812938,0.6180185887514379,0.3875663738154852,0.4845571969940156
gene-AUO97_RS19515,gene-AUO97_RS19515,host,1.6506403760920223,1.146505744440749,2.3328608075321515,0.8334979594348494,0.6481429145084499,0.2701148630051747
gene-AUO97_RS00605,gene-AUO97_RS00605,host,7.955753940725688,7.64686030545253,1.943904007483411,2.568280434341573,0.8848092069430706,2.47586610945407
gene-AUO97_RS03090,gene-AUO97_RS03090,host,50.650665274893925,50.38792176137755,18.79869095702742,21.923920887380167,10.065166722088822,10.802225091584136
gene-AUO97_RS08980,gene-AUO97_RS08980,host,2.9429092742431617,2.131075649271222,0.8447184742219654,0.5754432239714043,0.9752658920758032,0.5020779092017089
gene-AUO97_RS16250,lipA,host,2.5938634481446066,2.1292249539613906,1.060391276150978,0.6906125949603037,0.833326604368007,0.6559932387268529
gene-AUO97_RS19300,gene-AUO97_RS19300,host,0.2052383536410715,0.1995769258841303,0.1845866295522072,0.1450903855312515,0.1880414628512169,0.2350999733563557
gene-AUO97_RS05655,guaB,host,82.88355746489066,62.6132812016114,18.161965427965033,15.012849339693794,13.684342529700215,11.397300548846154
gene-AUO97_RS06540,guaA,host,41.04688587791358,29.240500043589623,8.824158531671674,8.044609941941172,5.805195906684032,5.850078495716279
gene-AUO97_RS07615,gene-AUO97_RS07615,host,171.64665534214635,138.6017068863968,41.1104729280304,35.74420751610206,24.50152195061379,25.45395830935828
gene-AUO97_RS09605,gene-AUO97_RS09605,host,18.51650414922741,16.16573099661456,5.470067192827605,5.06400833402978,1.3621540113856447,3.5609044744950467
gene-AUO97_RS04060,gene-AUO97_RS04060,host,31.93616802841201,21.69611265335112,1.1803829205575358,4.639074168959754,5.210727904798196,4.510207383599561
gene-AUO97_RS16810,gene-AUO97_RS16810,host,5.086341807626557,3.1758762988518137,1.7816622504604354,2.233130281654915,0.8339230091662665,0.5519738504888353
gene-AUO97_RS13460,benB,host,0.7300094734299193,0.1936015688217312,0.0596866945857436,0.3284081780288208,0.1824114789335158,0.228061051998381
gene-AUO97_RS04365,rpmC,host,3730.729502326654,2909.3417087543594,1476.87762304721,1345.581425451875,1173.7377164388552,1023.51842036932
gene-AUO97_RS15885,gene-AUO97_RS15885,host,52.67871008582289,43.85892418068845,8.390513755974384,9.3721042704554,7.776347583986402,6.669101775842952
gene-AUO97_RS11345,rplY,host,209.00727613520763,165.57627505623395,59.70538435879576,58.959456665881305,38.463026492294375,33.9826325124187
gene-AUO97_RS15040,gene-AUO97_RS15040,host,2.888121069669486,2.8997850799011995,0.6968927412331215,0.946161454799136,0.7099362008492979,0.833807956352838
gene-AUO97_RS00925,gene-AUO97_RS00925,host,0.0361005573179735,0.0351047361490001,0.0324680065010397,0.0255207844256924,0.0330756970487482,0.0413530897760365
gene-AUO97_RS01270,gene-AUO97_RS01270,host,6.419955818162787,4.008575572331252,0.6685637680122629,0.3344156447000798,1.0525735542525436,0.5418767678579419
gene-AUO97_RS15305,murU,host,20.479218330706924,15.22858717072386,3.8570580070778617,3.5086640188035703,3.399462619718957,2.263092787004225
gene-AUO97_RS01265,gene-AUO97_RS01265,host,7.038027630698936,5.113248247104361,1.3823787001501069,0.8578336662796624,1.2600150576453806,0.8340042850451744
gene-AUO97_RS07255,gene-AUO97_RS07255,host,4.451317079789143,5.388576998871519,0.7353205078883011,0.7064236803734706,0.7490832044728806,1.3527883712800142
gene-M172_gp12,gene-M172_gp12,phage,37339.18226656778,41565.75092668813,45484.47263167215,41978.87170076993,21954.00868204284,21406.482306167683
gene-AUO97_RS03705,gene-AUO97_RS03705,host,0.0105651774038301,0.0102737407032822,0.0095020762591222,0.0373445224913612,0.009679922777851,0.0121023818505655
gene-AUO97_RS18670,gene-AUO97_RS18670,host,1.0627410640592472,0.4428967396332756,0.1365435341893039,0.1073271345025696,0.1390991643009002,0.1739095693320987
gene-AUO97_RS16825,gene-AUO97_RS16825,host,0.3621853299548322,0.2113167450537851,0.0651482221948966,0.2560418568198557,0.1991027253718767,0.2489293835537884
gene-AUO97_RS17445,gene-AUO97_RS17445,host,15.251353956838315,15.216698032634202,4.552402189135332,3.4847678865207463,2.3339594105533132,1.6295586212939048
gene-AUO97_RS02010,gene-AUO97_RS02010,host,4.998157553376684,3.773513304531877,0.698016666373893,0.6803397909784736,0.2559892183352701,0.6756654696459972
gene-AUO97_RS00210,gene-AUO97_RS00210,host,14.461795211440384,10.120010461295292,4.740724900450592,2.006493868200479,2.8481402056245297,4.489836076537233
gene-AUO97_RS03810,gene-AUO97_RS03810,host,0.0998456855551159,0.0970914774571445,0.0897989008632359,0.0705845118800683,0.0914796305762677,0.1143729600112
gene-AUO97_RS09505,gene-AUO97_RS09505,host,8.99668359607803,7.22703268083945,4.338871598180119,6.913130134136103,3.4643874214706556,2.539079712248642
gene-AUO97_RS17230,gene-AUO97_RS17230,host,46.10758552374996,34.74941321067146,9.520410393442688,6.780185323864254,5.662940977403957,4.313180280422373
gene-AUO97_RS15050,gene-AUO97_RS15050,host,133.31621393318716,91.60580898081584,25.626578589251277,20.44651155586534,9.597393629780498,6.675322469298849
gene-AUO97_RS14850,gene-AUO97_RS14850,host,12.709288238679186,10.2800944842203,3.071800137076355,3.038685432824325,1.6817293092731478,1.996131849252077
gene-AUO97_RS14285,gene-AUO97_RS14285,host,0.2784640979049714,0.4874089747722982,0.4507995073486066,0.3543413435587349,0.1530789798085283,0.0637959726695638
gene-AUO97_RS16460,gene-AUO97_RS16460,host,0.0797328855871788,0.0775334819981513,0.0717099136389869,0.0563660490553063,0.0730520790932785,0.091333802598872
gene-AUO97_RS01140,gene-AUO97_RS01140,host,7.593819084719648,8.581807813017607,5.35301225701401,4.497801951468798,1.6923731656609524,3.2130329692035287
gene-AUO97_RS10705,gene-AUO97_RS10705,host,51.132337104850606,40.57761770362341,12.157546646415833,11.455545439444723,8.384939775320174,6.059167495138805
gene-AUO97_RS14345,gene-AUO97_RS14345,host,8.477569308980083,8.08286549830728,3.087004752436541,2.543412803081417,1.3261133014507465,1.2790140341550995
gene-AUO97_RS02635,gene-AUO97_RS02635,host,15.848505668163549,15.411330216772546,6.279637137366091,6.032858230389439,2.5385597484914286,1.6504018129616174
gene-AUO97_RS09795,gene-AUO97_RS09795,host,28.322892802467877,20.134062895008313,3.940709905323867,4.3122212257892905,2.650072709019476,2.6571764430509046
gene-AUO97_RS15565,gene-AUO97_RS15565,host,0.0775025950812438,0.0753647132709303,0.2091121257864166,0.0547893763544586,0.0710086642934665,0.0887790109177846
gene-AUO97_RS04665,astD,host,54.26083216486992,35.78455011087332,9.418438596049562,8.682327111321138,8.558572866342532,7.539512206779131
gene-AUO97_RS11315,gene-AUO97_RS11315,host,13.545731340310724,13.07628018392822,4.208575153790326,4.979502031432553,1.4892883857816384,1.8619917889823376
gene-AUO97_RS10500,polA,host,18.43546847998015,14.28789355761388,5.382977618954304,3.82416801864513,3.197925916930761,2.6242652870102305
gene-AUO97_RS16155,gene-AUO97_RS16155,host,0.7359719087597801,0.8840634138773587,0.973406054279218,0.7651250799499594,0.1189949882105357,0.347139804408994
gene-AUO97_RS12355,gene-AUO97_RS12355,host,105.58681247453508,73.13900996846697,24.649798286958273,21.238879624712556,15.8900118310977,14.033562193374252
gene-AUO97_RS04575,gene-AUO97_RS04575,host,4.197599679645458,2.437340004939162,2.417229813700022,1.3022553949317237,1.02372436723905,1.6258412326387763
gene-AUO97_RS11520,gene-AUO97_RS11520,host,139.33826851562327,99.79839663520872,30.78253498708868,24.231407418882185,13.76106144204856,12.666675940063929
gene-AUO97_RS08110,gene-AUO97_RS08110,host,0.0791633649758419,0.0769796714124502,0.071197699970137,0.055963434419197,0.0725302785283265,0.0906814182945943
gene-AUO97_RS08500,gene-AUO97_RS08500,host,3.843253686730389,2.8681135639154864,1.4201261660710138,0.7792757803533349,0.3548524379611675,0.1023822464616388
gene-AUO97_RS09860,eda,host,146.32602273940398,109.48963699156334,31.8291553393067,28.42509900886172,18.98401203219677,17.47917193214645
gene-AUO97_RS14685,cydB,host,65.86864583094379,44.87799948313893,16.275581682725665,13.681806802782797,9.729882737501477,10.800562955087509
gene-AUO97_RS18490,gene-AUO97_RS18490,host,14.361827042362796,10.77715399774304,3.479840247061138,4.218781979293314,1.622274868858428,1.4272933293705383
gene-AUO97_RS04685,gene-AUO97_RS04685,host,8.27737443826899,6.245338195344816,2.4397872918636936,2.442253644318933,1.210861135263694,0.9295793925596494
gene-AUO97_RS11045,gene-AUO97_RS11045,host,13.220281950965596,11.316011697630191,6.621386097222748,5.876160614015688,2.3934991914347754,2.267035457364859
gene-AUO97_RS07340,gyrB,host,82.3472135550647,54.75003750250747,17.98542141408445,15.33656500474568,13.164730263136594,11.924110677814095
gene-AUO97_RS05035,gene-AUO97_RS05035,host,66.93470833352106,42.96681133310712,21.640353543554827,25.669543734910633,13.227232373718495,16.537427073198394
gene-AUO97_RS15915,gene-AUO97_RS15915,host,1.8743090825162567,1.558460994771665,0.4641810831386389,0.441672203014251,0.3733176100722689,0.0933485188326706
gene-AUO97_RS07435,gene-AUO97_RS07435,host,50.56559937831901,46.476476615266854,21.80429561585448,26.932402814238568,14.173625262410477,16.662710611631713
gene-AUO97_RS01010,gene-AUO97_RS01010,host,7.772198365053496,5.3502514156647525,1.5738438940767143,1.5714341329088894,1.0833114147189598,1.1738277474833694
gene-AUO97_RS18050,gene-AUO97_RS18050,host,19.07707319909633,10.77715399774304,8.660441537351101,9.88993152522859,7.157906176074193,7.70048765190162
gene-AUO97_RS18635,eat,host,0.9949132717214368,0.9674689392545944,0.3121402295141709,0.2453511738628679,0.1483918015819624,0.1855277451538673
gene-AUO97_RS09690,purU,host,16.970646366696105,11.338464101792155,3.0802893806524585,3.672600383759805,2.2212397799300003,3.0416059052978524
gene-AUO97_RS00405,gene-AUO97_RS00405,host,0.1259417170070212,0.1224676590652618,0.113269068134309,0.0890327365759952,0.1153890794768831,0.1442658927414001
gene-AUO97_RS13375,gene-AUO97_RS13375,host,19.885534264266504,17.58377757526496,4.816916160659035,3.861209207295795,1.9919798983377717,2.733459020363371
gene-AUO97_RS04020,gene-AUO97_RS04020,host,3.02591546387922,2.02071637457682,0.9508640193380152,0.2834989769919849,0.1002063058615037,0.2088058973888686
gene-AUO97_RS04860,ispH,host,26.18634211787628,21.180337352031273,6.634637404157254,6.15421237808583,3.7477790608643176,3.003643192723157
gene-AUO97_RS04425,gene-AUO97_RS04425,host,26.78360515015984,21.742281611725783,4.578177684126256,4.813289185123962,3.2469950271401995,2.1405032457910065
gene-AUO97_RS12950,gene-AUO97_RS12950,host,2.681339781439806,1.6803089566373557,1.5541003326814868,0.9688293485473892,0.818890241448848,0.3412741548721293
gene-AUO97_RS13060,gene-AUO97_RS13060,host,0.0827079932583422,0.0804265223712167,0.0743856566852178,0.0584692598409521,0.0757779029400426,0.0947417803077851
gene-AUO97_RS18225,gene-AUO97_RS18225,host,0.5244260771270283,0.4419653059011341,0.1572188958331103,0.1235785618089524,0.1601614983275349,0.1201457277089262
gene-AUO97_RS11250,bioD,host,4.80763814693469,3.2971201728254957,1.137862784910867,1.252149902529979,1.0664269263069015,1.3333066982127573
gene-AUO97_RS16695,gene-AUO97_RS16695,host,0.0461786295692411,0.0449048083239293,0.0415319916492466,0.0326453367445316,0.0423093291415238,0.05289749400518
gene-AUO97_RS12535,gene-AUO97_RS12535,host,28.436313997901102,19.1436288117804,4.328070708710965,4.020530946431786,6.012378351690226,0.5011341537332846
gene-AUO97_RS16800,gene-AUO97_RS16800,host,1.3946565977287582,1.5008452714977722,0.9198360566611672,0.7230175252144582,0.2555597062239693,0.3621170730555949
gene-AUO97_RS03475,ghy,host,13.872184292075382,9.656040662407356,4.515558823609366,3.023527832715007,3.032641847191103,3.1099466274186387
gene-AUO97_RS11680,gene-AUO97_RS11680,host,0.9210965254561764,0.8379020534438288,0.5611829434643513,0.4831159754150521,0.1361158042086556,0.510538816135786
gene-AUO97_RS11800,gene-AUO97_RS11800,host,0.5981232020396943,0.7184769331828693,0.2847907998805483,0.422834837833933,0.0322356793459229,0.2821199680276269
gene-AUO97_RS12560,gene-AUO97_RS12560,host,0.0839611446713474,0.0816451060435078,0.0755127120895393,0.0593551577173301,0.0769260529845887,0.0961772618276
gene-AUO97_RS04470,gene-AUO97_RS04470,host,19.680245366420696,13.273333048690874,5.386943622740519,4.6375581316496355,3.994498427773278,2.1936901925677605
gene-AUO97_RS05830,gene-AUO97_RS05830,host,7.648096996426378,6.8136552134491115,2.4301363708815384,2.104410137250797,1.46858828425124,1.3115081158309103
gene-AUO97_RS16995,gene-AUO97_RS16995,host,8.212487215479426,8.761283465791104,4.661144386534154,3.325596894263075,2.7029269264513056,3.196683090960521
gene-AUO97_RS06665,gene-AUO97_RS06665,host,3.802368009211981,3.124228153601041,1.3519988770924969,1.062709898279433,0.6211369597372646,0.4389366523834088
gene-AUO97_RS02990,gene-AUO97_RS02990,host,216.33188647034612,164.17664466691667,67.18473869909299,66.85086620620444,29.671477579769945,33.13993650402448
gene-AUO97_RS02200,gene-AUO97_RS02200,host,0.0655791189148986,0.0637701419984795,0.0589803431705277,0.0463602415306957,0.0600842544021639,0.0751207015458178
gene-AUO97_RS07200,gene-AUO97_RS07200,host,1.1510400248712915,0.9274108781440598,0.6211312697691485,1.0926985118050931,0.5122316406451548,0.1130154174591383
gene-AUO97_RS10995,nuoJ,host,270.02486515748154,210.87090336624388,85.21500436888199,74.13699364272587,51.47553524686666,45.57134396839326
gene-AUO97_RS18665,gene-AUO97_RS18665,host,15.93162720138818,11.45072612260198,4.19473115657391,5.125317868891461,2.32701310278381,2.168797254212382
gene-AUO97_RS17595,gene-AUO97_RS17595,host,11.585758790356198,7.241194221869232,2.244032218954059,2.1467299974414495,1.967051532862468,1.4844532349097648
gene-AUO97_RS14495,gene-AUO97_RS14495,host,0.2206978659932562,0.1213013004074974,0.1294503635820674,0.0881848057514619,0.0791239402127198,0.0989251835941029
gene-AUO97_RS11515,gene-AUO97_RS11515,host,119.3435997355314,85.0869450992542,33.08782866417054,28.759745444206864,23.55288117868633,20.529388405132316
gene-AUO97_RS03105,gene-AUO97_RS03105,host,30.51483841935452,33.84026355291314,17.343759712725394,17.080040184738934,6.024848469752991,3.639347587556387
gene-AUO97_RS07020,gene-AUO97_RS07020,host,10.72370397774599,6.93529817447353,3.4609993041038862,2.212628379351586,0.8931969485432805,1.5869248201554012
gene-AUO97_RS18850,gene-AUO97_RS18850,host,24.51924763846346,17.93418290744112,5.349448808567057,6.987866676126764,4.038172264009531,3.2841378517501743
gene-AUO97_RS06605,gene-AUO97_RS06605,host,2.477347656891052,2.2061468183615163,1.1961213594983031,0.7927055887142731,0.5973081761156303,0.4480728903968192
gene-AUO97_RS18215,gene-AUO97_RS18215,host,0.0972181675141918,0.0945364385766933,0.0874357718931508,0.0687270247253296,0.0890722718768922,0.1113631452740632
gene-AUO97_RS11610,gene-AUO97_RS11610,host,11.2263386836291,8.265972483705827,2.8064336104733645,1.4452692772336315,1.2158797500865095,0.862794076977694
gene-AUO97_RS08850,rplK,host,1830.998808794385,1416.9319742067614,623.0844308015927,625.4207310861452,518.718292663773,480.3832280761329
gene-AUO97_RS13475,gene-AUO97_RS13475,host,56.7376833752228,39.40899596189619,15.620987903895749,12.74629864532756,7.426234488124179,8.905727348931805
gene-AUO97_RS00015,gene-AUO97_RS00015,host,1.9202994474337884,1.2271016928123264,0.8388639897471597,1.2799557773103478,0.251342549355587,0.1885455231867803
gene-AUO97_RS07490,gene-AUO97_RS07490,host,2.861125071967568,2.4719191990984513,1.1000796252583562,1.0752283657124035,0.3410732867454895,0.3776941990389055
gene-AUO97_RS04955,gene-AUO97_RS04955,host,1.1964463115667014,0.7960397839242017,0.2831726703357725,0.4006473145919786,0.0576945397384415,0.5049306245949005
gene-AUO97_RS15920,gene-AUO97_RS15920,host,5.761990196997845,6.782636719972609,1.2149657258585582,1.3837724829025335,0.6820011264603838,0.4737089015389258
gene-AUO97_RS12545,pyrC,host,35.11182060464733,26.708599037884923,8.754221544154246,8.516174802921286,6.210273703555843,5.924519328580165
gene-M172_gp36,gene-M172_gp36,phage,1489.1948341372124,1756.8044010844696,11487.867553014905,14573.3446847124,57284.05133027966,60571.71129975441
gene-AUO97_RS04565,gene-AUO97_RS04565,host,11.031561508207597,8.531913581546574,3.922465877984404,3.4458966563672244,1.833404262799365,1.704474806833579
gene-AUO97_RS14420,gene-AUO97_RS14420,host,36.813732663590805,29.467602888933765,9.54945374424636,8.71151084035892,3.4794245503798606,3.2848234039580335
gene-AUO97_RS06450,atpE,host,612.6665204996193,466.96619699976856,153.04032435044346,123.35159923080086,97.7035922712067,82.52009064808087
gene-AUO97_RS11765,gene-AUO97_RS11765,host,0.0663644975845381,0.0645338562739104,0.179060083757231,0.0469154540041172,0.0608038263111719,0.076020350666127
gene-AUO97_RS07890,gene-AUO97_RS07890,host,62.54747996548699,40.643628640424545,11.293167091007914,12.710843881381452,12.044655827948691,11.682467824973807
gene-AUO97_RS05000,gene-AUO97_RS05000,host,25.02512293616314,17.954738560239903,3.9272651303527617,3.713733508057915,2.9041123522741947,2.361344132391237
gene-AUO97_RS07630,gene-AUO97_RS07630,host,4.780152070426236,3.4087483890624948,1.3693615138026367,1.3767362460952624,0.2270916068938019,0.6084056818487161
gene-AUO97_RS03175,gene-AUO97_RS03175,host,8.95154973188366,7.748072252815263,2.50666458474743,2.9902355787298767,1.3518957240486895,1.6902157847809007
gene-AUO97_RS04065,gene-AUO97_RS04065,host,37.56661501580861,23.093901423735083,2.718457635223416,4.578826452479757,5.934295515953989,4.451633261734632
gene-AUO97_RS04245,rrtA,host,9.7928014451597,6.101351734171985,1.5294320734325744,1.6996302305089466,0.4835351901888435,2.3509997335635573
gene-AUO97_RS09825,clpX,host,262.1174924426129,201.49341115871633,73.57420767233664,63.48400005826994,49.310653744669125,44.31795525146317
gene-AUO97_RS08810,gene-AUO97_RS08810,host,1284.8839109513158,1097.993465849005,667.703272062046,633.0789882573744,188.7886802430731,238.0387230233102
gene-AUO97_RS04750,gene-AUO97_RS04750,host,16.993735681480725,10.571874873976505,3.3225593319397304,3.5070418902696803,0.4835351901888435,1.329994134987384
gene-AUO97_RS10140,gene-AUO97_RS10140,host,73.30114570510912,56.99708749067232,16.00029006981063,14.429806586069828,8.388284386319503,8.147134033215208
gene-AUO97_RS12585,gene-AUO97_RS12585,host,0.0434622395945798,0.042263349010757,0.039088933316938,0.0307250228183826,0.0398205450743753,0.0497858767107576
gene-AUO97_RS13985,tssF,host,1.96335630353992,1.4095946454001658,1.1056861352978242,0.3242914246145523,0.2857981173798297,0.3152830768520665
gene-AUO97_RS13825,gene-AUO97_RS13825,host,28.92682384308634,18.79556283338439,4.888454519480704,4.029902813439786,3.1337244742142993,3.0675484561855604
gene-AUO97_RS17430,gene-AUO97_RS17430,host,21.097861384447032,16.755106605866132,4.957881503128816,3.897037073878459,3.0409830320470244,3.008544971544615
gene-AUO97_RS04465,adeT2,host,6.366755736354944,5.4704702663315725,1.4239539994027417,1.9289524204063655,0.833326604368007,1.5049256653145446
gene-AUO97_RS14605,gene-AUO97_RS14605,host,0.8887207954835081,0.762534480972385,0.1410520471106489,0.110870954981428,0.0478973537451213,0.1796518664326869
gene-AUO97_RS06560,gene-AUO97_RS06560,host,6.694729241104192,5.853581105373123,2.7828542627921604,1.3124419645517271,0.8762541263828282,0.4511055326330075
gene-AUO97_RS02790,prpF,host,30.365947322803997,23.541005575878103,9.539772627311804,9.951881443939026,4.89762537335215,4.6485676550006705
gene-AUO97_RS03275,gene-AUO97_RS03275,host,1.4539410101998684,1.78730029170491,1.603710568634276,0.8726971208934189,0.6786248832600849,0.7227578388826581
gene-AUO97_RS08760,gene-AUO97_RS08760,host,6.055997420651905,5.581026177402645,1.6019482493280843,1.8188116186239032,0.6165073674907756,0.4080663823256746
gene-AUO97_RS14705,gene-AUO97_RS14705,host,6.490662933898888,3.5674375501788305,1.961232938992202,1.142586786058606,0.5876295714100529,0.4995874433822559
gene-AUO97_RS15730,gene-AUO97_RS15730,host,0.8127438804186435,0.93402001313773,0.8638654263043299,0.470092849121255,0.4738644863850667,0.084635990408288
gene-AUO97_RS12245,gene-AUO97_RS12245,host,12.562258867433371,9.28980921524909,2.322784691333432,3.6338248140971823,2.090578616404706,1.6946346495777138
gene-AUO97_RS04100,gene-AUO97_RS04100,host,412.0935850437545,337.64034902685205,167.62717019798373,189.08816024613083,32.56786409040223,37.93137375005593
gene-AUO97_RS06980,murJ,host,8.338949432464894,5.607455368264754,2.0243833453791393,2.167094694530608,1.3552079121540317,1.0559035553838647
gene-AUO97_RS08595,lptF,host,28.718829462898064,24.461496676076163,6.436892874684328,7.962971513271032,4.841939574779292,4.669969498004996
gene-AUO97_RS09695,gene-AUO97_RS09695,host,13.589710987519524,8.767129244195726,4.5487419425365365,2.891444111658513,1.5714893681137414,1.057949880103601
gene-AUO97_RS06465,gene-AUO97_RS06465,host,9.301695384661423,6.273843220114698,2.242727549059318,2.322482528396677,0.979158760132408,1.8589690750391843
gene-AUO97_RS12480,gene-AUO97_RS12480,host,34.826383133469335,23.986651779698917,9.448528100203609,9.385534314052835,5.041861722698255,4.893018195479153
gene-AUO97_RS15890,gene-AUO97_RS15890,host,16.983473763798674,10.727259766272006,3.091826044999471,4.098803391257856,1.739383531373757,0.881624900086334
gene-AUO97_RS03350,gene-AUO97_RS03350,host,14.323476680424257,10.651105412974117,3.3225593319397304,3.619623302200696,2.6721681563067667,1.7075682275356363
gene-AUO97_RS12640,gene-AUO97_RS12640,host,0.0190100704916258,0.0184856843872093,0.0170972178315938,0.0134389036341124,0.0174172195436804,0.0217759838100226
gene-AUO97_RS09395,abeM,host,30.582800197571345,20.13815635658443,5.794129079975076,4.728847888339276,3.5958218263709325,2.064062572317938
gene-AUO97_RS15600,gene-AUO97_RS15600,host,0.7572147954210964,0.2008165341194355,0.5571993910706381,0.3406469921168514,0.0630698074159361,0.0788534072126907
gene-AUO97_RS03910,gene-AUO97_RS03910,host,6.6629165521333595,6.6074217962353154,0.7713084163431517,1.3524496651305946,0.9066284816040816,0.9823820315247722
gene-AUO97_RS02075,gene-AUO97_RS02075,host,30.29318099742217,31.469289673409676,10.23348274237437,8.252741129017588,3.9263057443334097,2.539079712248642
gene-AUO97_RS05490,gene-AUO97_RS05490,host,36.025420553621586,29.015414609308184,9.70479418054484,8.626978659697755,5.55693518570871,5.664100896554663
gene-AUO97_RS14265,gene-AUO97_RS14265,host,5.886118142222886,2.732962497035316,2.241535243078957,1.8368859335679024,0.5344336312613533,0.7896659392160849
gene-AUO97_RS18535,gene-AUO97_RS18535,host,0.8827065475182371,0.0953730442278145,0.2646286193580316,0.2080056854518827,0.089860522070493,0.3370459795020321
gene-AUO97_RS07155,gene-AUO97_RS07155,host,11.857480366811586,10.719212309583131,4.6623009980444605,2.1482737728659504,2.347485358820031,1.1603321265652398
gene-AUO97_RS09115,infB,host,182.60877276860705,138.222987328831,55.29846248125025,54.1390264571312,41.41801260760904,39.708385499888486
gene-AUO97_RS03235,gene-AUO97_RS03235,host,198.6018141766194,161.6573099661456,51.4390390003224,46.151451245845834,27.745037445799262,28.63414711988432
gene-AUO97_RS15840,mfd,host,14.530662018356006,10.99194996130291,3.083588426782887,2.559575449432599,2.1557959735889085,1.4411587621515256
gene-M172_gp10,gene-M172_gp10,phage,21622.001578759333,23661.27466079944,24843.06149810752,32540.567244177,13912.366452793747,14216.587698050826
gene-AUO97_RS08835,gene-AUO97_RS08835,host,66.93470833352106,48.922606963438795,16.91882186132468,18.865568287103,15.63218371439459,11.526085535865546
gene-AUO97_RS13270,gene-AUO97_RS13270,host,0.0827079932583422,0.0268088407904055,0.0247952188950726,0.0194897532803173,0.0252593009800142,0.0315805934359283
gene-AUO97_RS11735,gene-AUO97_RS11735,host,24.636020690674652,16.81495714105691,7.265596611410374,6.749325042604364,3.1196758354954905,1.4530877871302472
gene-AUO97_RS05595,acs,host,42.71168014927347,33.93974497443077,18.938588192056464,21.78096867595148,9.669959903484273,9.238343876104675
gene-AUO97_RS07080,gene-AUO97_RS07080,host,1.5358285789320638,0.8476413256651829,0.3359891459264896,0.2054088604150303,0.4183394342083253,0.0475483092181393
gene-AUO97_RS16010,gene-AUO97_RS16010,host,10.572068378477656,6.908817995759854,3.3271997779340596,2.0024904885751784,0.808368188067103,1.0106672038978537
gene-AUO97_RS16205,gene-AUO97_RS16205,host,155.58976399980585,117.71325568077476,40.10251844829582,34.1940922552024,18.02574209006317,16.63195625465196
gene-AUO97_RS03715,gene-AUO97_RS03715,host,0.0254778645899261,0.0247750666614782,0.0229142022892395,0.018011220272845,0.0233430781470476,0.02918482427872
gene-AUO97_RS14165,paaZ,host,91.39811385099554,77.62318193238887,19.238613877807943,16.619782849341565,9.922473196671206,8.2402372972406
gene-AUO97_RS08375,gene-AUO97_RS08375,host,0.0241456886636554,0.0234796383393094,0.0217160740649655,0.0170694571213237,0.0221225250413196,0.0276588203948653
gene-AUO97_RS09180,gene-AUO97_RS09180,host,39.51068395431033,35.90773731086582,11.129828793538024,9.802384522035137,7.513226161454452,7.457835029250496
gene-AUO97_RS03355,gene-AUO97_RS03355_gene_trpB,host,24.787787306338004,17.006874723267675,4.740724900450592,5.102227264852646,3.0462716981897144,2.4461865520444235
gene-AUO97_RS18070,gene-AUO97_RS18070,host,1.3818338008505735,0.5210328904761266,0.5833501117146093,0.777507256816325,0.3358908573067539,0.2261266919305406
gene-AUO97_RS00250,rtcR,host,0.0207544402558387,0.0201819363253614,0.0186660636625827,0.0146720614582164,0.0190154288276511,0.0237741546090696
