geneID,symbol,entity,0,5,10,15
gene-PA0098,gene-PA0098,host,1,0.4637921601155699,0.19073461835782,0.1410446758117509
gene-PA2955,gene-PA2955,host,1,0.4815503675334887,0.1179463940697026,0.0541499642483582
gene-PA4225,pchF,host,0.7727006912005777,1,0.2780791977983224,0.031123199846754
gene-PA0436,gene-PA0436,host,1,0.5523117624097491,0.08717267912582,0.0400215495804573
gene-PA5463,gene-PA5463,host,1,0.8793113159032234,0.2486464520843016,0.212873610827059
gene-PA3683,gene-PA3683,host,1,0.9038329721732352,0.1213614450585572,0.090457776947336
gene-PA5168,gene-PA5168,host,0.3715456271361801,1,0.1223162181262783,0.0263814851933951
gene-PA5329,gene-PA5329,host,1,0.5735498477854677,0.1289421302760456,0.0552607613644803
gene-PA0368,gene-PA0368,host,1,0.7874564089965875,0.1331529649551052,0.0528098620401533
gene-PA3737,dsbC,host,1,0.6481367224072616,0.1057278757161098,0.0394769741697182
gene-PA1546,hemN,host,1,0.5931312810185554,0.10144730929777,0.0738439209365034
gene-PA5326,gene-PA5326,host,1,0.9086286330197864,0.1214673034681707,0.0711726432910179
gene-PA4444,mltB1,host,1,0.6426554040380238,0.1184086757802534,0.0718535416993131
gene-PA5025,metY,host,1,0.5554214126610751,0.1639792356182723,0.1115964702592107
gene-PA4096,gene-PA4096,host,1,0.2038056061018857,0.3338348854400777,0.1443992328541296
gene-PA0078,gene-PA0078,host,1,0.801498703574572,0.1696991184931707,0.0956971733517756
gene-PA2831,gene-PA2831,host,1,0.7277796796838976,0.1234096167667559,0.0779120967626318
gene-PA1841,gene-PA1841,host,1,0.8126238704996991,0.1291677820814543,0.0510677360731736
gene-PA5127,gene-PA5127,host,0.9652035121255268,1,0.2076701438175058,0.1130695951118105
gene-PA0528,gene-PA0528,host,0.509469089435266,1,0.1581766498081997,0.033282227794644
gene-PA2922,gene-PA2922,host,1,0.5553082253563607,0.1263465287749454,0.2325136810301079
gene-PA3112,accD,host,0.3163781324440466,1,0.1392582222441747,0.0401099369939764
gene-PA0274,gene-PA0274,host,1,0.6581739672116707,0.0886742712706152,0.1215060166792077
gene-PA0756,gene-PA0756,host,1,0.5034200329918704,0.092848629058946,0.0712471317546729
gene-PA3343,gene-PA3343,host,1,0.5511170400941775,0.0936029038768034,0.0415133803798111
gene-PA1096,gene-PA1096,host,1,0.4979960874365421,0.0474294901339247,0.0145817628978659
gene-PA1795,cysS,host,1,0.6916816445032068,0.1043704715402764,0.0359784732814617
gene-PA3545,algG,host,1,0.3381821691052684,0.0785681675889602,0.0315745820752829
gene-PA1287,gene-PA1287,host,1,0.5909559045622236,0.0800405408589523,0.0292638168606847
gene-PA1781,nirB,host,1,0.4984091254665341,0.4176149471878126,0.380748809532397
gene-PA1761,gene-PA1761,host,0.984475079597426,1,0.0509051402073937,0.0401886606338004
gene-PA0262,gene-PA0262,host,1,0.627819283990804,0.1349802061288642,0.0591969487128111
gene-PA2368,gene-PA2368,host,1,0.419021306348261,0.0840024328945995,0.0187401123844681
gene-PA0920,gene-PA0920,host,1,0.5340647817962146,0.1862686942963473,0.1592226065882636
gene-PA2242,pslL,host,0.9654360743316462,1,0.2036201598899448,0.1277395828067533
gene-PA2915,gene-PA2915,host,1,0.2788477585279526,0.045765135760048,0.0354188953469003
gene-PA3657,map,host,0.8901780276466783,1,0.2062565803903467,0.1028888205992457
gene-PA0117,gene-PA0117,host,1,0.6950348548517905,0.1208574419485978,0.0681653997479604
gene-PA0345,gene-PA0345,host,1,0.2835773231551901,0.1225768978376406,0.0646898352136033
gene-PA5239,rho,host,0.4089171616595658,1,0.0884382436276546,0.0321647835902678
gene-PA3224,gene-PA3224,host,1,0.4458895618963016,0.0745421451649201,0.0343752834013097
gene-PA5460,gene-PA5460,host,0.8559048670458842,1,0.1313167155456375,0.2224350482176908
gene-PA4637,gene-PA4637,host,1,0.9975929707324304,0.398157193538863,0.1795449157635553
gene-PA0016,trkA,host,0.7736997179743431,1,0.1716156855799948,0.0942733861632456
gene-PA0868,gene-PA0868,host,0.3811364996455778,1,0.0692842800232472,0.0574558994380657
gene-PA4776,pmrA,host,1,0.6681752228549265,0.1198320858452311,0.0441050492728942
gene-PA5558,atpF,host,1,0.5963647327019665,0.1354737256012659,0.0623538729678846
gene-PA5538,amiA,host,1,0.3993955836549415,0.1343804434457573,0.0245506168378573
gene-PA0346,gene-PA0346,host,1,0.8797902584101319,0.1295184241224233,0.0135630187148785
gene-PA4348,gene-PA4348,host,1,0.2140613724063066,0.1614159249987305,0.068593683712347
gene-PA4487,gene-PA4487,host,1,0.6826872490985848,0.0948959154187683,0.0806688943443102
gene-PA0922.1,gene-PA0922.1,host,1,0.6673205153196731,0.3159209535919728,0.3300979035143216
gene-PA0255,gene-PA0255,host,1,0.5275354166609542,0.124131330187017,0.048508999436684
gene-PA1890,gene-PA1890,host,1,0.3056420845466275,0.0632353495526356,0.0574142067769991
gene-PA0603,gene-PA0603,host,1,0.7697155443844814,0.0992125461331668,0.0194685999207482
gene-PA1394,gene-PA1394,host,1,0.7606814098902628,0.2875026982213057,0.1621558096621614
gene-PA5310,gene-PA5310,host,1,0.5344538951034657,0.1179995621234762,0.0864400260221426
gene-PA2655,gene-PA2655,host,1,0.5995520573918061,0.1063851559442974,0.0402206384345905
gene-PA4267,rpsG,host,1,0.9099558286718982,0.298048286556524,0.1413866980417781
gene-PA2678,gene-PA2678,host,1,0.6250194245909826,0.0979380608567876,0.0632074531437952
gene-PA2023,galU,host,1,0.8671580815654364,0.2547900113174425,0.1490955168155863
gene-PA3810,hscA,host,0.6465547737149931,1,0.0963770382353293,0.0249277607231696
gene-PA0905.3,gene-PA0905.3,host,1,0.8359158829662956,0.2756170813321629,0.126705915468245
gene-PA0961,gene-PA0961,host,0.8888893063282808,1,0.2173478887358132,0.0808810729981789
gene-PA5041,pilP,host,1,0.7197980211840762,0.0367418972434225,0.0113199731017318
gene-PA3998,gene-PA3998,host,1,0.8296471420579317,0.1126313173475761,0.0457171863882876
gene-PA2614,lolA,host,1,0.9395741101986808,0.1450377802977395,0.0597713587558815
gene-PA0864,gene-PA0864,host,1,0.3433351867224771,0.1478479690618917,0.0261123923953997
gene-PA4135,gene-PA4135,host,1,0.6629830236381888,0.0868855906446409,0.0380247080328554
gene-PA0456,gene-PA0456,host,0.4621454169423714,1,0.1772935640649478,0.030523461531226
gene-PA3429,gene-PA3429,host,1,0.5941449301318568,0.1008124539480733,0.0866240303279989
gene-PA1507,gene-PA1507,host,1,0.5886231985844327,0.0422956255946788,0.0301649514045244
gene-PA0302,spuF,host,0.7064429193485007,1,0.1295637488719303,0.0241019923187301
gene-PA4650,gene-PA4650,host,1,0.6860265670198551,0.3146343060192287,0.0790188829706773
gene-PA0334,gene-PA0334,host,1,0.7334465550360489,0.1402382096042527,0.0351670053789833
gene-PA4350,gene-PA4350,host,1,0.3928782100455429,0.0835839502276283,0.0527348736491191
gene-PA2101,gene-PA2101,host,1,0.7083885043760741,0.1881364608855311,0.0098209941283711
gene-PA2124,gene-PA2124,host,0.9859853405157742,1,0.1442658255129524,0.0424662111688472
gene-PA3197,gene-PA3197,host,1,0.5462024533297716,0.0866294035895702,0.0171046903026367
gene-PA3409,gene-PA3409,host,1,0.0610724452754241,0.0085064997636084,0.0020333362899021
gene-PA2392,pvdP,host,1,0.8111199590021018,0.1182104678711785,0.0366457406626522
gene-PA5072,gene-PA5072,host,1,0.6684322851211831,0.1790723039918116,0.1482958296457518
gene-PA0251,gene-PA0251,host,1,0.974596845541906,0.1264725727526673,0.0893806827066427
gene-PA1179,phoP,host,1,0.8803138434714097,0.239351318190375,0.0984560209667603
gene-PA3172,gene-PA3172,host,0.8185169826163636,1,0.1972240187825099,0.0937145366341745
gene-PA5078,gene-PA5078,host,1,0.8836078539743669,0.1354331510486594,0.053044071151733
gene-PA0028,gene-PA0028,host,1,0.450630109847651,0.0728452372851565,0.0265326755867654
gene-PA0375,ftsX,host,1,0.9881533509425964,0.1272935674530162,0.0520115728413107
gene-PA0786,gene-PA0786,host,1,0.5796829674188859,0.1944496207089626,0.3286449889603631
gene-PA4855,purD,host,1,0.7076684266496399,0.2553037511890664,0.127795055734219
gene-PA5545,gene-PA5545,host,1,0.4868917597787816,0.0492169685088261,0.015530856019933
gene-PA3647,gene-PA3647,host,1,0.8205810889192161,0.1120204512987923,0.0655433095315997
gene-PA2503,gene-PA2503,host,1,0.6176309618879986,0.200527198355546,0.0790966092930532
gene-PA0950,gene-PA0950,host,1,0.8990305813110709,0.2206229406253604,0.1994671626108509
gene-PA1381,gene-PA1381,host,1,0.6750662181870596,0.1745329936674847,0.1248687933837534
gene-PA4774,gene-PA4774,host,1,0.946105678643646,0.7276920935308163,0.1813671527559356
gene-PA5149.1,gene-PA5149.1,host,1,0.2841040768592875,0.0442719235097522,0.02975896695271
gene-PA1603,gene-PA1603,host,1,0.3096777227092511,0.1907095954222067,0.0828700265428464
gene-PA3648,opr86,host,0.8969170933108326,1,0.196677839205005,0.0926227946344344
gene-PA1062,gene-PA1062,host,1,0.539761516683185,0.0714428180472794,0.0521645561047387
gene-PA3108,purF,host,0.9498270544870776,1,0.2302535655715012,0.0920753854843924
gene-PA4648,gene-PA4648,host,1,0.5406011041274168,0.2896097988604482,0.1680021792674004
gene-PA1824,gene-PA1824,host,1,0.8736974967167469,0.1189051094281558,0.0702629938382445
gene-PA2391,opmQ,host,0.953774566642439,1,0.1906090676957813,0.0693793120514073
gene-PA3652,uppS,host,1,0.6644672882569993,0.2171876607418691,0.1309881655488203
gene-PA5071,gene-PA5071,host,1,0.8953302179824286,0.1935367539776983,0.1094359226622612
gene-PA3763,purL,host,0.8972371514283932,1,0.2092191502393089,0.1050472994822576
gene-PA2462,gene-PA2462,host,0.9603698358266702,1,0.1725455496769149,0.0852247524184319
gene-PA0422,gene-PA0422,host,1,0.969884965080301,0.1249160853732217,0.0326327451301186
gene-PA3440a,gene-PA3440a,host,1,0.8011182092003499,0.2058769496421133,0.0911249118178044
gene-PA2149,gene-PA2149,host,1,0.866270762994497,0.6950260979023404,0.6137654209464337
gene-PA1092,fliC,host,0.5535191882004001,1,0.1393588268306045,0.0359640179495075
gene-PA5095,gene-PA5095,host,1,0.736400200074165,0.1506033143176648,0.0213194685386064
gene-PA4236,katA,host,1,0.6383167448193691,0.2672518082523522,0.1393618562966316
gene-PA3102,xcpS,host,1,0.9568798631895352,0.0636184001362791,0.0414904358518812
gene-PA1504,gene-PA1504,host,1,0.7306694885234744,0.1363324973176429,0.0424006445515079
gene-PA5111,gloA3,host,1,0.9622077184244616,0.1628754746371534,0.0578881088170343
gene-PA1305,gene-PA1305,host,0.7163837391405817,1,0.1426657446695341,0.0597261745653948
gene-PA4699,gene-PA4699,host,1,0.5960943237571884,0.1323204419627574,0.0527945805135612
gene-PA2463,gene-PA2463,host,1,0.8750598175114783,0.306773971833341,0.1172729363078284
gene-PA3583,glpR,host,0.5805706944398162,1,0.1152958934996195,0.0269321967581825
gene-PA3387,rhlG,host,0.5119032232395213,1,0.1060580723128798,0.0241683459458031
gene-PA0204,gene-PA0204,host,1,0.7397908572756843,0.2184980582915346,0.0790052171926876
gene-PA2785,gene-PA2785,host,1,0.6114168183056571,0.3338348854400777,0.2766785075092439
gene-PA4264,rpsJ,host,1,0.9732349904191918,0.3437290797939508,0.1225376885447381
gene-PA0922,gene-PA0922,host,1,0.9886828992533612,0.4741609540767233,0.1757742891567633
gene-PA0407,gshB,host,1,0.3892827579567016,0.0552626368176825,0.0122123211894149
gene-PA3369,gene-PA3369,host,1,0.3285781722384446,0.2130685010882344,0.1157923266224078
gene-PA3506,gene-PA3506,host,0.7738951184932158,1,0.3026418867868893,0.061282771973416
gene-PA5157,gene-PA5157,host,1,0.5933019398723228,0.1451588854060174,0.1164845735115134
gene-PA0802,gene-PA0802,host,1,0.5031265626605589,0.0544309630591299,0.0494377159779803
gene-PA1123,gene-PA1123,host,1,0.6392765571195529,0.1735606057892308,0.0933125839233195
gene-PA1265,gene-PA1265,host,1,0.3466402045442908,0.2781162646049245,0.7780270202030781
gene-PA3000,aroP1,host,0.6251971990146374,1,0.190966214389163,0.0762825250452474
gene-PA0191,gene-PA0191,host,1,0.3670690738256286,0.0707002185715125,0.0318799794696268
gene-PA1116,gene-PA1116,host,0.9455244073574396,1,0.2773236767160432,0.1442863129043594
gene-PA2510,catR,host,1,0.992525119790074,0.1559437378479336,0.133712699138244
gene-PA0113,gene-PA0113,host,1,0.333694053613587,0.0829638718513576,0.0205422631742253
gene-PA1242,gene-PA1242,host,1,0.8823237065481736,0.2949230603753907,0.0739487711095792
gene-PA3292,gene-PA3292,host,1,0.8381688975265609,0.2551748922103385,0.0932504020840626
gene-PA5309,gene-PA5309,host,1,0.5513654564468965,0.1190048005128488,0.0528790200693804
gene-PA2050,gene-PA2050,host,0.9013619948061884,1,0.4263313180365657,0.1844082747224457
gene-PA3868,gene-PA3868,host,1,0.4089736986208621,0.1005038110394888,0.0541527422088307
gene-PA5299,gene-PA5299,host,1,0.9822212995117192,0.2011133919799654,0.0751502160660983
gene-PA2289,gene-PA2289,host,1,0.9159230102820486,0.0955580013729287,0.0323324514458656
gene-PA2002,gene-PA2002,host,0.5734732694467789,1,0.1085649508003338,0.0286556929296568
gene-PA0582,folB,host,1,0.8060000716616431,0.2635981254427255,0.0819926201663386
gene-PA1511,gene-PA1511,host,1,0.4836676159521074,0.1219015498621619,0.0546864499462728
gene-PA3572,gene-PA3572,host,1,0.910572307604474,0.084322922701141,0.0511283047771795
gene-PA0657,gene-PA0657,host,1,0.2790695924986553,0.0654024489677542,0.0424048120792351
gene-PA0152,pcaQ,host,1,0.4916166319626316,0.0547854088972461,0.0497596465794163
gene-PA5364,gene-PA5364,host,1,0.431072484933572,0.0704511367526945,0.0489635351399393
gene-PA5153,gene-PA5153,host,1,0.6032617747552605,0.0302585494970938,0.0114152141540992
gene-PA3317,gene-PA3317,host,1,0.4698455464082625,0.1790001905899115,0.0850884665563726
gene-PA4385,groEL,host,1,0.3596099542888289,0.0548407953192763,0.0196697554150038
gene-PA0429,gene-PA0429,host,1,0.8854970161174717,0.153586006896579,0.0504899494681919
gene-PA2905,cobH,host,0.4866224630008854,1,0.2706065719376987,0.0796559808029686
gene-PA2626,trmU,host,0.8623978040992301,1,0.1552985119445209,0.0847890175837938
gene-PA1292,gene-PA1292,host,1,0.7053957987304734,0.159566462971815,0.0785337128089892
gene-PA4560,ileS,host,1,0.9307366100648026,0.1651001938310954,0.0874239449449241
gene-PA5370,gene-PA5370,host,1,0.6357481035670205,0.1669176311435836,0.0942732550057111
gene-PA1086,flgK,host,0.7712388916001243,1,0.0979888352278645,0.0346164916752131
gene-PA3550,algF,host,1,0.7742263507640557,0.0494945549922233,0.0223179705648913
gene-PA2469,gene-PA2469,host,1,0.6601362440705029,0.2031736281682978,0.0946904031983205
gene-PA1195,gene-PA1195,host,1,0.6179609021826827,0.1544306566151675,0.1068107235249018
gene-PA2571,gene-PA2571,host,1,0.4155873768926449,0.068309212899252,0.0213617586745624
gene-PA3042,gene-PA3042,host,1,0.9335770261077238,0.2790498560732227,0.0357412207595809
gene-PA3561,fruK,host,1,0.7114524654918898,0.0600480192107443,0.017102552177975
gene-PA1866a,gene-PA1866a,host,1,0.6785864961188826,0.187108719367671,0.0924373165809613
gene-PA2788,gene-PA2788,host,1,0.6252878926829825,0.0740523772381205,0.0361186298077617
gene-PA3971,gene-PA3971,host,1,0.7573516134895507,0.1183046533178081,0.0262090259002106
gene-PA1960,gene-PA1960,host,1,0.5916408319904745,0.1927563217678362,0.1280349337077771
gene-PA0134,gene-PA0134,host,1,0.5727784543296367,0.0935320122672699,0.078744403843099
gene-PA2438,gene-PA2438,host,1,0.8907753603099342,0.1069218760078406,0.0891374510271721
gene-PA5343,gene-PA5343,host,1,0.2805647252655283,0.0833831097808787,0.033755612833677
gene-PA2422,gene-PA2422,host,1,0.8424149314228159,0.2169793010005404,0.1460688506772984
gene-PA3118,leuB,host,1,0.6249982768906649,0.0704807508849021,0.0250355577818582
gene-PA0420,bioA,host,0.6734198504997586,1,0.193376429833698,0.0654010741465853
gene-PA1984,exaC,host,0.504754395421751,1,0.086730283181778,0.0179097881396748
gene-PA4695,ilvH,host,1,0.8305922378870628,0.1037646961426092,0.0366516563909997
gene-PA4414,murD,host,1,0.7511257064292731,0.0636921945763877,0.0306646951806945
gene-PA0527.1,rsmY,host,1,0.6342043961576431,0.4318369113923391,0.2769636831632077
gene-PA0026,plcB,host,1,0.2952499225077021,0.073011316170818,0.0460898803654478
gene-PA0102,gene-PA0102,host,0.9441725109617516,1,0.3469148725585761,0.1026402051494131
gene-PA2770,gene-PA2770,host,1,0.4355057761515229,0.0931828239102464,0.0428140353905096
gene-PA3983,gene-PA3983,host,1,0.9228413024193184,0.1358911323072558,0.0490871952507217
gene-PA2142,gene-PA2142,host,1,0.4738254990219525,0.0664616040415763,0.0419320250132399
gene-PA5136,gene-PA5136,host,1,0.5315706781556435,0.1528126286637023,0.0660528905788862
gene-PA1469,gene-PA1469,host,1,0.3938938168144905,0.0663447142195434,0.0486633134627626
gene-PA4996,rfaE,host,1,0.9448598867797038,0.1383430046194705,0.0523750718075818
gene-PA3855,gene-PA3855,host,1,0.850906627183397,0.1350836772979686,0.0729329270888218
gene-PA2801,gene-PA2801,host,1,0.7005908378876887,0.1077146029509147,0.0759858007567428
gene-PA3634,gene-PA3634,host,0.9303670608207416,1,0.2645203940958759,0.0739979408941435
gene-PA1181,gene-PA1181,host,0.7716663610967744,1,0.2047603696777363,0.0654318408485419
gene-PA4792,gene-PA4792,host,1,0.3217935646504971,0.061998403703769,0.0371432949020357
gene-PA0125,gene-PA0125,host,1,0.3180871733658658,0.1284090127368264,0.0713327440117561
gene-PA3192,gltR,host,0.6176681127011557,1,0.0373978519749763,0.0184809580712595
gene-PA4673,gene-PA4673,host,1,0.9676648220376624,0.3241531151868145,0.1249386820378435
gene-PA4082,cupB5,host,1,0.4333103236370454,0.117360624564048,0.0795623143606144
gene-PA1082,flgG,host,1,0.9274350641315058,0.0862281359241939,0.0253635049805248
gene-PA3002,mfd,host,1,0.8614613327322505,0.2041759208795081,0.0932274316289389
gene-PA2190,gene-PA2190,host,1,0.5854518629736147,0.1025540513438767,0.0283318721343791
gene-PA0693,exbB2,host,1,0.3226475538092203,0.165742215772268,0.1479061998407602
gene-PA2996,nqrD,host,0.8168859901839759,1,0.2091866181002918,0.0897918969013201
gene-PA0391,gene-PA0391,host,1,0.2843378222519958,0.0506347731874597,0.0167334140463863
gene-PA4565,proB,host,1,0.7236531642810516,0.1569026591711847,0.066159109452543
gene-PA4406,lpxC,host,1,0.8069416273827081,0.1226602656802042,0.0350800603745332
gene-PA5008,gene-PA5008,host,1,0.9262238226414732,0.1798189875397243,0.0482654189268506
gene-PA5265,gene-PA5265,host,1,0.3961795257264781,0.1096557721792601,0.0404496903684221
gene-PA1188,gene-PA1188,host,1,0.3250105654206219,0.0424347176799193,0.0321868918520222
gene-PA1915,gene-PA1915,host,1,0.3666869592739618,0.0812253702989321,0.0561364299537369
gene-PA3017,gene-PA3017,host,1,0.3317644154093298,0.0319946219560593,0.0429162813055455
gene-PA5317,gene-PA5317,host,1,0.6618894769938289,0.1773090280999648,0.1090319977394154
gene-PA5502,gene-PA5502,host,1,0.56800837354487,0.1353290819881854,0.0548952517265439
gene-PA4279,gene-PA4279,host,1,0.5377967906095663,0.1474877276539203,0.0910937496258624
gene-PA2889,atuD,host,1,0.7407592276255762,0.1312164584611316,0.0349076640636567
gene-PA2639,nuoD,host,0.3370476245980044,1,0.2103093228754298,0.0839626044068525
gene-PA4849,gene-PA4849,host,0.4829513218718604,1,0.188907067721194,0.0546293513172957
gene-PA3268,gene-PA3268,host,1,0.097804973810868,0.0165493989978726,0.0141684318926072
gene-PA4481,mreB,host,1,0.9159530181705744,0.2111068119852243,0.1273867153346536
gene-PA1760,gene-PA1760,host,1,0.9137498037175186,0.0690869652619937,0.0094394463605728
gene-PA4272.1,gene-PA4272.1,host,1,0.9729843810219928,0.2744515329813842,0.1568726494791598
gene-PA0042,gene-PA0042,host,1,0.2626526853500486,0.0721645189174013,0.0294183727598925
gene-PA1849,gene-PA1849,host,1,0.5339486052324642,0.6120873529036228,0.3653425398801331
gene-PA2653,gene-PA2653,host,0.6226084169019577,1,0.2745650012501568,0.1935361823283925
gene-PA4173,gene-PA4173,host,0.4887103974291962,1,0.2955850086075274,0.1332845102367816
gene-PA2091,gene-PA2091,host,1,0.5324869217740438,0.1111957134942335,0.2781012502613652
gene-PA3637,pyrG,host,0.3585124881317889,1,0.1941268409135879,0.1097358582832822
gene-PA4184,gene-PA4184,host,1,0.3302483200134842,0.0437586914605855,0.0531633983298298
gene-PA4215,phzF1,host,0.6548165014427438,1,0.1054901870441241,0.0308170391468467
gene-PA4217,phzS,host,0.6655413165019061,1,0.1892233218334739,0.0425002964493523
gene-PA4968,gene-PA4968,host,1,0.7369455441441649,0.0877057911310559,0.0288620324601709
gene-PA3702,wspR,host,1,0.6981234362836234,0.1022397856162229,0.0471010778905891
gene-PA2102,gene-PA2102,host,1,0.4095686179532291,0.0399899580320815,0.0262132851550589
gene-PA0598,gene-PA0598,host,1,0.5277851770885634,0.1117474087150534,0.0485678740869759
gene-PA2146,gene-PA2146,host,0.6732015130544556,1,0.2674398996990257,0.2361715094038223
gene-PA1003,mvfR,host,0.9195728961978652,1,0.0786650904873522,0.0323425598512642
gene-PA0943,gene-PA0943,host,1,0.8890823139159656,0.210140083168342,0.1113286424748841
gene-PA1271,gene-PA1271,host,1,0.8535968597610735,0.3013597610563435,0.1591622360914057
gene-PA2984,gene-PA2984,host,1,0.4299785740820179,0.0904655674333446,0.0629250650244151
gene-PA2482,gene-PA2482,host,0.8223705587439074,1,0.1401248737088189,0.0683601844167705
gene-PA0487,gene-PA0487,host,1,0.4812267521855856,0.1592090237289964,0.0955193183701862
gene-PA0676,vreR,host,1,0.3375974196862384,0.1519053207948752,0.008893679673584
gene-PA1510,gene-PA1510,host,1,0.7975877109978879,0.0865103065635018,0.0458674426345512
gene-PA3824,queA,host,0.4037526740033966,1,0.1489061644048568,0.0679369537887409
gene-PA2302,ambE,host,1,0.9778755340298432,0.1003453449778793,0.055608441170606
gene-PA5540,gene-PA5540,host,1,0.9272306922260708,0.0993074364941621,0.2363113399037636
gene-PA3032,snr1,host,1,0.5048053677317289,0.1863864208795019,0.0660150135690234
gene-PA1166,gene-PA1166,host,1,0.4800607551361048,0.1880410871591909,0.0311799088618901
gene-PA2427,gene-PA2427,host,1,0.6908567644384594,0.1047807891397751,0.0314884167455848
gene-PA2430,gene-PA2430,host,1,0.6227982852523755,0.0660692988615166,0.0292941515191394
gene-PA5233,gene-PA5233,host,1,0.4858576110856066,0.1448879563358116,0.0411500005906268
gene-PA3977,hemL,host,0.90779291390699,1,0.19681933509736,0.0722149009476554
gene-PA3062,pelC,host,1,0.6303828295584343,0.0794186028710656,0.0701331825801258
gene-PA3076,gene-PA3076,host,1,0.8638286484914762,0.1673673218066129,0.1070417209913291
gene-PA4182,gene-PA4182,host,1,0.2714747802965663,0.0384369818894093,0.0216790310414732
gene-PA0072,gene-PA0072,host,1,0.7031931134971255,0.0433662400965145,0.0251566862430591
gene-PA0828,gene-PA0828,host,1,0.4351457007134748,0.0915984493025882,0.1394326517379103
gene-PA3048,gene-PA3048,host,0.9883006849484296,1,0.1591732667392872,0.0914932924139992
gene-PA5323,argB,host,1,0.9464950007069411,0.138068611482191,0.0520348300458338
gene-PA2646,nuoK,host,1,0.90864740375902,0.4552774545815942,0.3485700898646612
gene-PA0447,gcdH,host,1,0.2716325165298667,0.1459563186731911,0.0864697112727947
gene-PA1802,clpX,host,1,0.6910912814501025,0.1158070857261785,0.0505732947072286
gene-PA3091,gene-PA3091,host,1,0.3010689631530827,0.0532726709409755,0.0281526532122107
gene-PA0093,gene-PA0093,host,1,0.5918261083371528,0.3181252972837141,0.1214326617131581
gene-PA1555,ccoP2,host,0.9873741327059092,1,0.150885775434318,0.1358342579775709
gene-PA4880,gene-PA4880,host,1,0.3062512699268519,0.0524554275054001,0.04632247284087
gene-PA4833,gene-PA4833,host,1,0.5494725052039782,0.1151293401525654,0.050337981435039
gene-PA4145a,gene-PA4145a,host,1,0.5978607192524655,0.0476209036104415,0.05059962925161
gene-PA4526,pilB,host,1,0.4148327977972244,0.0460027120547269,0.025500013468299
gene-PA1978,gene-PA1978,host,1,0.5612101518399479,0.1911594536788751,0.0754980998119267
gene-PA0909,gene-PA0909,host,0.8688404491770685,1,0.3953813526104929,0.2295133817871738
gene-PA0409,pilH,host,1,0.3713250986883089,0.0557562838087213,0.0279718531063323
gene-PA3273,gene-PA3273,host,1,0.2560445669816834,0.0280802436391806,0.0247971732421216
gene-PA1879,gene-PA1879,host,1,0.526135006338896,0.2497697200306889,0.0899599500488515
gene-PA4364,gene-PA4364,host,1,0.5752059210815331,0.1455411560104128,0.0629533706428027
gene-PA5400,gene-PA5400,host,1,0.3464643610522491,0.2432355592333475,0.1159678886484441
gene-PA4057,nrdR,host,1,0.4493705095285453,0.1029451836615013,0.0282487619599564
gene-PA4355,gene-PA4355,host,1,0.9218634075336684,0.1471737673414362,0.1879495432313974
gene-PA2115,gene-PA2115,host,1,0.598657209493009,0.1943888403010745,0.0562899551954619
gene-PA1868,xqhA,host,0.7311715071590784,1,0.0944604464106649,0.0840010379599959
gene-PA2274,gene-PA2274,host,0.0662939594460849,1,0.370930226515101,0.1996827287222483
gene-PA5051,argS,host,0.8331265799588186,1,0.1518552370499054,0.0978602924125002
gene-PA1881,gene-PA1881,host,1,0.700277410108323,0.1448245804663831,0.0913728763881385
gene-PA2564,gene-PA2564,host,1,0.4589778610929039,0.0838439355389028,0.0463375377910487
gene-PA3185,gene-PA3185,host,0.9997832055949792,1,0.0886111191429701,0.0395797492078601
gene-PA2354,gene-PA2354,host,1,0.5771894514630209,0.1683860595711185,0.0527431481414976
gene-PA2749,endA,host,1,0.3853399255298575,0.100188018768248,0.0447960410639066
gene-PA5336,gmk,host,1,0.9858120456357912,0.1619311374688814,0.1201850865158082
gene-PA5383,gene-PA5383,host,1,0.3797052895430857,0.1270671720827909,0.2213877623546455
gene-PA0658,gene-PA0658,host,1,0.594497361413864,0.1423139439476312,0.0619391018752437
gene-PA4665,prfA,host,0.9903658220149962,1,0.1600525119406144,0.079297135908904
gene-PA3554,arnA,host,1,0.5128131237752509,0.2604252666589834,0.0315688638551121
gene-PA2031,gene-PA2031,host,1,0.4991489588283884,0.1126617568000135,0.1335726932666022
gene-PA1016,gene-PA1016,host,1,0.2125160529047569,0.0775358946535296,0.067632227412723
gene-PA3187,gene-PA3187,host,0.6649381549720402,1,0.0436349028382445,0.0076651364333322
gene-PA4579,gene-PA4579,host,1,0.6836751929660161,0.094100336154607,0.0708517458153685
gene-PA2237,pslG,host,0.5817514986406285,1,0.1562855639297541,0.0303878203117015
gene-PA5341,gene-PA5341,host,0.6788597124473856,1,0.0918122890540342,0.0407539793336406
gene-PA5515,gene-PA5515,host,1,0.3663430738285328,0.0969740770748138,0.0369172884773471
gene-PA4663,moeB,host,1,0.7863287385838259,0.1555750002064184,0.0692470619315143
gene-PA4944,hfq,host,0.7662416450406024,1,0.1497604065051609,0.0442218149404283
gene-PA4086,cupB1,host,1,0.4841717911983614,0.1646611213134809,0.0553923863862481
gene-PA1589,sucD,host,0.8010007997508403,1,0.2856428739594742,0.0886415760298075
gene-PA3852,gene-PA3852,host,1,0.5927520836842166,0.0812253209359127,0.0222949209445149
gene-PA4480,mreC,host,0.6601201798481526,1,0.159703178436816,0.0627589096296697
gene-PA2601,gene-PA2601,host,1,0.2927032688018894,0.0538599025765081,0.0254842004386026
